Confidence	TP_FP
0.9756193	TP
0.99998975	TP
0.9999988	TP
0.9990151	TP
0.9989011	TP
0.99998856	TP
0.98524845	TP
0.9981651	TP
0.9990565	TP
0.87514	TP
0.9139873	TP
0.9387363	TP
0.9583884	FP
0.99856323	TP
0.8186876	FP
0.8859804	FP
0.8091171	TP
0.9993901	TP
0.86052555	TP
0.9997036	TP
0.9315161	FP
0.9993412	TP
0.9999496	TP
0.8597164	FP
0.95146346	TP
0.9998863	TP
0.78728807	FP
0.98149556	TP
0.9969553	TP
0.945522	TP
0.9998412	TP
0.9995653	TP
0.99911004	TP
0.8158985	TP
0.9886163	TP
0.796352	TP
0.99998415	TP
0.999605	TP
0.99987984	TP
0.9999914	TP
0.71183276	FP
0.99999774	TP
0.972995	TP
0.99994385	TP
0.99847335	TP
0.9988379	TP
0.9944722	TP
0.9805462	TP
0.999706	TP
0.9999604	TP
0.9999132	TP
0.99869746	TP
0.84944737	TP
0.9992079	TP
0.92359656	TP
0.99716634	TP
0.9772325	TP
0.9555756	TP
0.98911554	TP
0.9999999	TP
0.99615	TP
0.8413433	TP
0.999726	TP
0.767607	FP
0.9958734	TP
0.7973414	TP
0.9999974	TP
0.999984	TP
0.9999331	TP
0.999998	TP
0.99995923	TP
0.7749573	TP
0.94340754	FP
0.98164153	TP
0.9999355	TP
0.99901354	TP
0.9994517	TP
0.99658525	FP
0.99994206	TP
0.99994683	TP
0.9898774	TP
0.87800497	TP
0.9964424	TP
0.9846992	TP
0.93186057	TP
0.99922	TP
0.98168623	TP
0.8871469	TP
0.831642	TP
0.99759537	TP
0.9985911	TP
0.77020484	TP
0.9252709	FP
0.7314566	FP
0.98851204	TP
0.98962176	TP
0.83862805	FP
0.7260697	TP
0.9364579	TP
0.99268967	TP
0.9530954	TP
0.99961156	TP
0.9998627	TP
0.99787855	TP
0.9950836	TP
0.99965775	TP
0.99837023	TP
0.9999628	TP
0.99253017	TP
0.99035305	TP
0.7899973	TP
0.9943257	TP
0.8688716	TP
0.93341386	TP
0.96284115	TP
0.7894542	TP
0.9593412	TP
0.9276793	TP
0.9882455	TP
0.9999999	TP
0.9988285	TP
0.99906296	TP
0.99672276	TP
0.99988973	TP
0.96797436	FP
0.99571544	TP
0.99962544	TP
0.9347576	TP
0.9976386	TP
0.992679	TP
0.9576369	TP
0.99909747	TP
0.8860346	TP
0.852223	TP
0.7990315	TP
0.96993273	TP
0.90262884	TP
0.99742967	TP
0.99964833	TP
0.99892896	TP
0.73655635	TP
0.93635136	TP
0.77996826	TP
0.99998295	TP
0.99991035	TP
0.99864286	TP
0.99999964	TP
0.9997025	TP
0.95882607	FP
0.9998884	TP
0.99991965	TP
0.99996364	TP
0.9991893	TP
0.99992406	TP
0.9997167	TP
0.99997056	TP
0.99865913	TP
0.99972135	TP
0.9636018	FP
0.80632794	FP
0.92163426	FP
0.99805295	TP
0.998703	TP
0.9999639	TP
0.99652135	TP
0.9991736	TP
0.8998659	TP
0.9934029	TP
0.9999213	TP
0.99988794	TP
0.99997854	TP
0.91350913	TP
0.8867233	FP
0.9632462	TP
0.8440175	TP
0.91206306	FP
0.9741678	TP
0.9980044	TP
0.999097	TP
0.99996305	TP
0.9989102	TP
0.9999604	TP
0.97231174	TP
0.9997621	TP
0.9947983	TP
0.9997811	TP
0.98434454	TP
0.99115914	TP
0.99957603	TP
0.98548955	TP
0.9645997	TP
0.9936893	TP
0.9984659	TP
0.9901929	TP
0.993493	TP
0.99588215	TP
0.9921292	TP
0.71909386	TP
0.99805343	TP
0.99999714	TP
0.99999416	TP
0.99568594	TP
0.7867141	FP
0.77605534	FP
0.9945386	TP
0.9480785	FP
0.9463284	TP
0.98301893	TP
0.98982877	TP
0.96871346	TP
0.9991598	TP
0.7951925	TP
0.9352081	TP
0.96465623	TP
0.8838869	TP
0.99998176	TP
0.80491567	FP
0.988296	TP
0.9982526	TP
0.9999876	TP
0.7998697	FP
0.9999454	TP
0.9998299	TP
0.999946	TP
0.999498	TP
0.99928397	TP
0.7152231	FP
0.72890097	FP
0.9999876	TP
0.98781323	FP
0.77583784	FP
0.9999893	TP
0.9986481	TP
0.9999902	TP
0.9999943	TP
0.9480244	TP
0.9999939	TP
0.9999993	TP
0.8228995	TP
0.98680824	TP
0.9999918	TP
0.9999069	TP
0.9992083	TP
0.99978167	TP
0.999998	TP
0.9999976	TP
0.9993926	TP
0.9984388	TP
0.9924055	TP
0.99160916	TP
0.99983287	TP
0.9999268	TP
0.9656142	TP
0.991334	TP
0.9989938	TP
0.9962984	TP
0.99302673	TP
0.94244766	TP
0.9992932	TP
0.90816927	TP
0.99979633	TP
0.9910635	TP
0.99823606	TP
0.9964419	TP
0.99998224	TP
0.9999988	TP
0.92986757	TP
0.9989531	TP
0.9999578	TP
0.9915917	TP
0.80296266	TP
0.99920964	TP
0.993491	TP
0.9972088	TP
0.9999603	TP
0.9968573	TP
0.9503433	TP
0.99054784	TP
0.9188033	TP
0.99960953	TP
0.99256027	TP
0.9967925	TP
0.9971289	TP
0.9998795	TP
0.9999931	TP
0.999948	TP
0.9999951	TP
0.78385794	FP
0.9991918	TP
0.98955745	TP
0.92111844	TP
0.9995383	TP
0.7603418	TP
0.99994767	TP
0.9688511	TP
0.99977547	TP
0.99999607	TP
0.99598557	TP
0.9996679	TP
0.99997413	TP
0.9797952	TP
0.9998603	TP
0.99456304	TP
0.999951	TP
0.99991393	TP
0.9985197	TP
0.99987435	TP
0.99998534	TP
0.99991703	TP
0.99959475	TP
0.9464968	TP
0.9999838	TP
0.9966613	TP
0.99991846	TP
0.99917847	TP
0.99982834	TP
0.99791807	TP
0.9997472	TP
0.9997774	TP
0.99082386	TP
0.99995875	TP
0.9999765	TP
0.9998047	TP
0.99831545	TP
0.9741917	TP
0.98136365	TP
0.9982515	TP
0.99989796	TP
0.99999547	TP
0.999961	TP
0.9984127	TP
0.99162346	TP
0.99296194	TP
0.9976756	TP
0.9945591	TP
0.99944276	TP
0.9742065	TP
0.9997471	TP
0.9265168	TP
0.99950075	TP
0.9994042	TP
0.9988869	TP
0.82966006	TP
0.99865144	TP
0.8971372	FP
0.99093527	TP
0.99885654	TP
0.9648433	TP
0.9997011	TP
0.9789955	TP
0.7684491	FP
0.9136804	FP
0.7677228	FP
0.90114796	TP
0.96768045	TP
0.99367404	TP
0.9714965	TP
0.94849056	FP
0.8388296	FP
0.99954826	TP
0.7873783	FP
0.9959657	TP
0.9999993	TP
0.999398	TP
0.86084986	FP
0.99394304	TP
0.9983442	TP
0.99998057	TP
0.9997917	TP
0.9998957	TP
0.9996915	TP
0.9997781	TP
0.99548054	TP
0.99876416	TP
0.99942255	TP
0.9820677	TP
0.9990439	TP
0.94119483	TP
0.99854666	TP
0.9991873	TP
0.9889563	TP
0.9963709	TP
0.97823125	TP
0.99581355	TP
0.9480604	TP
0.98046416	TP
0.9998938	TP
0.9999608	TP
0.9991549	TP
0.7724379	TP
0.7188114	FP
0.98882174	TP
0.7769232	FP
0.99421823	TP
0.98949534	TP
0.96366274	FP
0.9993624	TP
0.88951844	TP
0.9864825	TP
0.99719775	TP
0.8537742	TP
0.81950843	FP
0.79502	FP
0.99999857	TP
0.99985266	TP
0.99987626	TP
0.9996375	TP
0.9999099	TP
0.9718764	TP
0.999647	TP
0.99847716	TP
0.9991374	TP
0.9996991	TP
0.9983163	TP
0.9999968	TP
0.9998951	TP
0.99843687	TP
0.99988616	TP
0.99950767	TP
0.9997894	TP
0.9969933	TP
0.73021096	TP
0.7897781	FP
0.93392015	FP
0.998599	TP
0.99997675	TP
0.9998661	TP
0.98035973	TP
0.8761911	FP
0.8978816	FP
0.8541126	TP
0.9912924	TP
0.9921387	TP
0.97506195	TP
0.9708736	TP
0.96875775	TP
0.8543439	TP
0.8287133	TP
0.97261953	TP
0.99994636	TP
0.99995506	TP
0.99981207	TP
0.9999722	TP
0.998692	TP
0.75597453	FP
0.9995172	TP
0.9999434	TP
0.9999782	TP
0.9994173	TP
0.9997811	TP
0.9999993	TP
0.9999752	TP
0.9998196	TP
0.9999223	TP
0.9998541	TP
0.9999504	TP
0.9714166	TP
0.96732014	TP
0.99999213	TP
0.9999969	TP
0.9999887	TP
0.99999666	TP
0.84515166	FP
0.8935341	FP
0.84127223	FP
0.9989949	FP
0.9999964	TP
0.9999789	TP
0.9999558	TP
0.98142815	TP
0.9996859	TP
0.99951077	TP
0.8372375	FP
0.7287546	FP
0.7292259	FP
0.9999883	TP
0.99999726	TP
0.9999831	TP
0.9999981	TP
0.9999893	TP
0.99988973	TP
0.9999697	TP
0.95766795	TP
0.8585087	TP
0.9077122	TP
0.7253712	TP
0.98596406	TP
0.99406034	TP
0.9995364	TP
0.99999285	TP
0.9999343	TP
0.93991303	TP
0.99769247	TP
0.9999987	TP
0.99807894	TP
0.99996567	TP
0.99993026	TP
0.99990904	TP
0.9979012	TP
0.99476445	TP
0.99795806	TP
0.9996238	TP
0.9957956	TP
0.99985933	TP
0.99998796	TP
0.99998987	TP
0.99905854	TP
0.75467706	FP
0.99806005	TP
0.9935029	TP
0.993432	TP
0.82751155	FP
0.9999981	TP
0.99996614	TP
0.9999851	TP
0.99998343	TP
0.99998116	TP
0.9996636	TP
0.99987054	TP
0.9995945	TP
0.99998343	TP
0.9998927	TP
0.99975604	TP
0.99990714	TP
0.9999341	TP
0.999985	TP
0.99994576	TP
0.9999465	TP
0.9999541	TP
0.99518126	TP
0.9994956	TP
0.9964909	TP
0.9997471	TP
0.9978758	TP
0.9969117	TP
0.9800915	TP
0.7815771	FP
0.9975873	TP
0.9996886	TP
0.95404875	TP
0.96555614	TP
0.9941221	TP
0.995713	TP
0.98413694	TP
0.9880349	TP
0.99950826	TP
0.7671328	FP
0.9999056	TP
0.99972373	TP
0.99992573	TP
0.99906534	TP
0.99342394	TP
0.9953348	TP
0.7700892	TP
0.9839303	TP
0.9167442	TP
0.95425534	TP
0.912785	TP
0.9900435	TP
0.98055893	TP
0.9910452	TP
0.81131	TP
0.83295596	TP
0.8521244	TP
0.83135194	TP
0.7836329	TP
0.9237142	TP
0.81396556	TP
0.8778068	TP
0.9998031	TP
0.98111457	TP
0.9913209	TP
0.9999795	TP
0.97123814	TP
0.98947185	TP
0.9994723	TP
0.99950755	TP
0.9998758	TP
0.9989712	TP
0.9999995	TP
0.9999734	TP
0.9998865	TP
0.9904295	TP
0.8571702	TP
0.98533255	FP
0.99993813	TP
0.99713755	TP
0.9999541	TP
0.99999666	TP
0.8379866	FP
0.99881065	TP
0.8851631	TP
0.98136073	TP
0.85062045	TP
0.99943334	TP
0.9984837	TP
0.99598724	TP
0.9994324	TP
0.995987	TP
0.9990395	TP
0.9379741	TP
0.96937615	TP
0.96718353	TP
0.9996061	TP
0.99999356	TP
0.8610832	FP
0.99441886	FP
0.9999957	TP
0.99997187	TP
0.9997681	TP
0.9999516	TP
0.99956983	TP
0.9998357	TP
0.99983144	TP
0.99924505	TP
0.99996364	TP
0.9998024	TP
0.7882667	TP
0.99996686	TP
0.999979	TP
1.0	TP
0.99990475	TP
0.99656194	TP
0.99998	TP
0.99999917	TP
0.9999995	TP
1.0	TP
0.9999895	TP
0.99990094	TP
0.9988937	TP
0.99970526	TP
0.99997973	TP
0.9999771	TP
0.99872965	TP
0.99592304	TP
0.9999883	TP
0.9175034	TP
0.9997304	TP
0.99506855	TP
0.9999614	TP
0.9993383	TP
0.999966	TP
0.9988477	TP
0.98948365	TP
0.9999584	TP
0.7248255	FP
0.9997638	TP
0.9998902	TP
0.9981432	TP
0.9999349	TP
0.99994147	TP
0.9999324	TP
0.99980503	TP
0.9998547	TP
0.9999473	TP
0.9998814	TP
0.9999895	TP
0.99999094	TP
0.99991727	TP
0.999938	TP
0.99973506	TP
0.99999535	TP
0.9999739	TP
0.9979862	TP
0.99967	TP
0.9981437	TP
0.99463946	TP
0.97710013	TP
0.7124993	TP
0.8837305	FP
0.90320736	FP
0.9998435	TP
0.99985504	TP
0.9999752	TP
0.9737055	TP
0.9999435	TP
0.9982476	TP
0.94382924	TP
0.9986091	TP
0.9998165	TP
0.99999344	TP
0.99999547	TP
0.9999924	TP
0.9989255	TP
0.9999627	TP
0.9268118	TP
0.99999964	TP
0.9999999	TP
0.99987173	TP
0.999778	TP
0.9991124	TP
0.99984896	TP
0.9999993	TP
0.9993562	TP
0.9999697	TP
0.99987066	TP
0.99983037	TP
0.9995252	TP
0.99997926	TP
0.9997613	TP
0.8300893	TP
0.8671657	FP
0.9107004	TP
0.85666364	TP
0.9506166	TP
0.8104542	FP
0.9544028	TP
0.7734427	TP
0.99861	TP
0.9917489	TP
0.73982495	TP
0.9100937	TP
0.7940055	TP
0.8139881	TP
0.9999752	TP
0.99935526	TP
0.99999964	TP
0.9998474	TP
0.9999999	TP
1.0	TP
0.99994373	TP
0.99993706	TP
0.99716175	TP
0.9726283	FP
0.827644	FP
0.9998963	TP
0.9999678	TP
0.7063527	FP
0.99973124	TP
0.9985331	TP
0.99943525	TP
0.9999958	TP
0.99999917	TP
0.9999993	TP
0.99622107	TP
0.99953294	TP
0.9999696	TP
0.99964774	TP
0.9719273	TP
0.997331	TP
0.9954823	TP
0.759996	TP
0.9926105	TP
0.98936623	TP
0.99988604	TP
0.9995334	TP
0.9997751	TP
0.9999976	TP
0.9999875	TP
0.99297696	TP
0.999869	TP
0.9997714	TP
0.9863192	TP
0.99997544	TP
0.9994916	TP
0.99908864	TP
0.99929464	TP
0.9902248	TP
0.8744577	TP
0.99671966	TP
0.99894816	TP
0.9934521	TP
0.9972433	TP
0.9694764	TP
0.9777044	TP
0.99993587	TP
0.99997663	TP
0.9660688	FP
0.9982535	TP
0.99992204	FP
0.9999926	TP
0.99898773	TP
0.9948566	TP
0.9707544	FP
0.9727491	FP
0.99977714	TP
0.99987936	TP
0.9992894	TP
0.99681515	TP
0.99999726	TP
0.9969296	TP
0.99690336	TP
0.99971765	TP
0.9208487	TP
0.99971896	TP
0.99568945	TP
0.99996936	TP
0.999943	TP
0.99997604	TP
0.9999225	TP
0.9991078	TP
0.99985063	TP
0.99991417	TP
0.999808	TP
0.99985373	TP
0.9999056	TP
0.9854843	TP
0.96624124	TP
0.99998987	TP
0.9950487	TP
0.89289385	TP
0.8897116	TP
0.88290465	TP
0.9794527	TP
0.9787244	TP
0.9930861	TP
0.9741313	TP
0.9203128	TP
0.969105	TP
0.9812034	TP
0.95991415	FP
0.838421	FP
0.9973015	TP
0.99617094	TP
0.9908414	TP
0.999962	TP
0.9999647	TP
0.99867094	TP
0.9999521	TP
0.9999871	TP
0.7752412	FP
0.99999416	TP
0.99999845	TP
0.9135765	TP
0.99994195	TP
0.9739179	TP
0.9652063	FP
0.98666084	FP
0.74040234	FP
0.99998236	TP
0.99999416	TP
0.999941	TP
0.9993284	TP
0.99778396	TP
0.9996666	TP
0.9417333	TP
0.9891355	TP
0.94153225	TP
0.999629	TP
0.9182825	TP
0.99952376	TP
0.9064745	TP
0.9974848	TP
0.9985696	TP
0.9893427	TP
0.99877983	TP
0.76094496	TP
0.811978	TP
0.9999198	TP
0.9810404	TP
0.8572714	TP
0.73633724	FP
0.77604854	FP
0.9981729	TP
0.99999106	TP
0.98704183	TP
0.9999809	TP
0.9999143	TP
0.9972429	TP
0.9998652	TP
0.9182006	FP
0.99999964	TP
0.9997868	TP
0.9770571	TP
0.99993336	TP
0.9934977	TP
0.9995995	TP
0.9710825	TP
0.99728394	TP
0.9999434	TP
0.9925868	TP
0.99998355	TP
0.9999021	TP
0.99866605	TP
0.9987514	TP
0.9998561	TP
0.9796006	FP
0.788007	FP
0.9123211	FP
0.987665	TP
0.9995783	TP
0.99993813	TP
0.7132603	TP
0.7817275	TP
0.99999917	TP
0.9846182	FP
0.9975313	TP
0.9992524	TP
0.9991861	TP
0.99718237	TP
0.99389344	TP
0.9978683	TP
0.9984786	TP
0.99810374	TP
0.9986902	TP
0.9849065	TP
0.9864326	TP
0.9762556	TP
0.9809955	TP
0.99977547	TP
0.99700195	TP
0.9919476	TP
0.9988912	TP
0.90551907	TP
0.754773	TP
0.9987424	TP
0.99102247	TP
0.9982041	TP
0.99314183	TP
0.9418736	TP
0.99958795	TP
0.9990495	TP
0.99998236	TP
0.9999311	TP
0.9890226	TP
0.99654007	TP
0.9999778	TP
0.999476	TP
0.9976051	TP
0.99722725	TP
0.99984264	TP
0.9993761	TP
0.999944	TP
0.9979247	TP
0.8122055	TP
0.9960084	TP
0.9999989	TP
0.99999547	TP
0.9999896	TP
0.99999356	TP
0.99801755	TP
0.80517286	FP
0.99938536	TP
0.99925417	TP
0.99673045	TP
0.99990666	TP
0.99976665	TP
0.9998951	TP
0.9991703	TP
0.9999608	TP
0.99988794	TP
0.99985266	TP
0.9999676	TP
0.99768054	TP
0.999966	TP
0.9932833	TP
0.83770144	TP
0.93236434	FP
0.80550903	FP
0.9985978	TP
0.99981004	TP
0.9998436	FP
0.99990666	TP
0.99991226	TP
0.99782604	TP
0.9308313	TP
0.98638344	TP
0.999418	TP
0.93196505	TP
0.7974441	FP
0.7431567	FP
0.99998057	TP
0.9987619	TP
0.9936872	TP
0.99996233	TP
0.99994385	TP
0.99956435	TP
0.99999976	TP
0.9964114	TP
0.992355	TP
0.99115646	TP
0.9893918	TP
0.98633075	TP
0.99987984	TP
0.9998398	TP
0.7234209	TP
0.99988556	TP
0.99984133	TP
0.9979493	TP
0.7854853	TP
0.7426648	FP
0.74006146	FP
0.9999858	TP
0.99839944	TP
0.9996117	FP
0.88023245	TP
0.7207206	FP
0.99928856	TP
0.9978666	TP
0.9997427	TP
0.9993499	TP
0.99497354	TP
0.9999577	TP
0.9970355	TP
0.9614958	TP
0.99052155	TP
0.84993243	TP
0.9999906	TP
0.9984995	TP
0.99996126	TP
0.99491185	TP
0.9998796	TP
0.99940526	TP
0.78465706	FP
0.7834849	FP
0.9392665	TP
0.99953425	TP
0.99986887	TP
0.9902688	TP
0.9815236	TP
0.99318635	TP
0.9936492	TP
0.9990023	TP
0.99138016	TP
0.99347866	TP
0.91140616	TP
0.94001526	TP
0.99885404	TP
0.99970055	TP
0.9994017	TP
0.99464273	TP
0.99998534	TP
0.9998574	TP
0.9998173	TP
0.99902177	TP
0.9984243	TP
0.99984944	TP
0.9997789	TP
0.9997267	TP
0.99998546	TP
0.9998679	TP
0.9908655	TP
0.9992518	TP
0.7487264	TP
0.95193905	TP
0.9985245	TP
0.99979144	TP
0.9999988	TP
0.9999989	TP
0.9998216	TP
0.99989927	TP
0.999803	TP
0.9999993	TP
0.99903	TP
0.9974855	TP
0.9998006	TP
0.9807053	TP
0.74785036	TP
0.9992454	TP
0.99962425	TP
0.9999721	TP
0.82174855	TP
0.99971133	TP
0.99991786	TP
0.738261	FP
0.8247315	TP
0.79570705	FP
0.8014071	FP
0.99999213	TP
0.7547156	TP
0.79946834	TP
0.74796426	FP
0.99878365	TP
0.9999987	TP
0.96953994	TP
0.9994842	TP
0.9999782	TP
0.9998325	TP
0.9999999	TP
0.9998653	TP
0.9998529	TP
0.99617684	TP
0.9986129	TP
0.99994993	TP
0.99962187	TP
0.99992967	TP
0.9999198	TP
0.9999927	TP
0.90583575	TP
0.91760033	TP
0.9746703	TP
0.9932636	TP
0.9787891	TP
0.99134606	TP
0.99993336	TP
0.99998045	TP
0.99992645	TP
0.91595846	TP
0.9995159	TP
0.9996897	TP
0.99990463	TP
0.9997271	TP
0.9881937	TP
0.99996984	TP
0.99994934	TP
0.8092102	FP
0.9999217	TP
0.99999905	TP
0.92421615	TP
0.9999726	TP
0.9821364	TP
0.99789006	TP
0.99646086	TP
0.9938684	TP
0.9980849	TP
0.99739754	TP
0.9948048	TP
0.9916027	TP
0.9894024	TP
0.98873144	TP
0.9998596	TP
0.9999566	TP
0.9998103	TP
0.9999857	TP
0.9981166	TP
0.9999995	TP
0.997081	TP
0.9972595	TP
0.9269858	TP
0.9970843	TP
0.9703841	TP
0.9646317	TP
0.9984927	TP
0.99996305	TP
0.9999578	TP
0.9975896	TP
0.83627796	TP
0.9454893	FP
0.9999988	TP
0.99999595	TP
0.999605	TP
1.0	TP
0.99928373	TP
0.99566144	TP
0.99915576	TP
0.9972615	TP
0.9979856	TP
0.99884593	TP
0.99888223	TP
0.9953753	TP
0.99480927	FP
0.99116135	TP
0.8083072	TP
0.9723694	TP
0.9976532	TP
0.9934784	TP
0.77830756	FP
0.8308241	TP
0.99426174	TP
0.7222615	TP
0.95973426	TP
0.9984884	TP
0.99842584	TP
0.9979966	TP
0.90208757	TP
0.9992725	TP
0.99640864	TP
0.9911737	TP
0.88236874	TP
0.8601824	TP
0.74910605	TP
0.80310655	TP
0.99139893	TP
0.9993193	TP
0.8723106	TP
0.78942776	FP
0.92006075	TP
0.85540867	TP
0.8984413	TP
0.73184067	TP
0.95022756	TP
0.99593395	TP
0.83166885	TP
0.9225767	TP
0.99624395	TP
0.9997003	TP
0.99914265	TP
0.99859494	TP
0.9992336	TP
0.99999535	TP
0.99971944	TP
0.9983084	TP
0.9989262	TP
0.9220047	FP
0.99769163	TP
0.9998871	TP
0.9996476	TP
0.7632493	TP
0.99637115	TP
0.9964547	TP
0.99963486	TP
0.74550194	TP
0.9999633	TP
0.99874794	TP
0.999918	TP
0.9998807	TP
0.9985176	TP
0.99937785	TP
0.99997616	TP
0.90374887	TP
0.7542474	FP
0.9994236	TP
0.91169494	FP
0.7232274	FP
0.8237503	TP
0.99996305	TP
0.99995124	TP
0.9999831	TP
0.99798524	TP
0.999902	TP
0.96721697	TP
0.9688665	TP
0.96106493	TP
0.99889237	TP
0.9996307	TP
0.9989912	TP
0.91189116	TP
0.9991103	TP
0.99981767	TP
0.9995505	TP
0.99812204	TP
0.81942254	TP
0.99900144	TP
0.9339504	TP
0.9629806	TP
0.94657594	TP
0.99610496	TP
0.9992834	TP
0.99937075	TP
0.96042275	TP
0.9805013	TP
0.9994443	TP
0.9991585	TP
0.99688005	TP
0.9964078	TP
0.99579096	TP
0.8984109	TP
0.8374627	TP
0.93077916	TP
0.7795454	TP
0.70504266	FP
0.87689435	FP
0.99992573	TP
0.99880433	TP
0.99948174	TP
0.99997354	TP
0.9999089	TP
0.9875854	TP
0.99849117	TP
0.88007617	TP
0.723694	FP
0.9981205	TP
0.9554686	FP
0.99107766	TP
0.99463177	TP
0.99824166	TP
0.9986148	TP
0.99891126	TP
0.90659857	TP
0.99980265	TP
0.9991903	TP
0.94452924	FP
0.7956435	FP
0.9999963	TP
0.9999765	TP
0.9987312	TP
0.99998367	TP
0.99996376	TP
0.9999615	TP
0.9989355	TP
0.99950707	TP
0.99922514	TP
0.9999391	TP
0.99994814	TP
0.99888355	TP
0.99995244	TP
0.9999974	TP
0.99999976	TP
0.9999616	TP
0.996845	TP
0.9998159	TP
0.99973875	TP
0.99977344	TP
0.7394703	FP
0.8823746	TP
0.9999926	TP
0.99995637	TP
0.99990356	TP
0.9999372	TP
0.9999957	TP
0.99995744	TP
0.99955183	TP
0.99920124	TP
0.9651681	TP
0.9942544	TP
0.9992113	TP
0.99300826	TP
0.98326355	TP
0.87366027	TP
0.7637667	FP
0.98742384	FP
0.999959	TP
0.99743795	TP
0.99999166	TP
0.9996594	TP
0.99999905	TP
0.9546548	TP
0.9923826	TP
0.99987924	TP
0.7568698	TP
0.99914455	TP
0.9999801	TP
0.76931	TP
0.9998816	TP
0.9999385	TP
0.99835074	TP
0.99999964	TP
0.99997556	TP
0.99983215	TP
0.99993443	TP
0.9866766	TP
0.97176886	TP
0.999859	TP
0.89175224	TP
0.88151354	TP
0.7103741	FP
0.9958324	TP
0.9999777	TP
0.9999664	TP
0.99998355	TP
0.999173	TP
0.99998283	TP
0.9999862	TP
0.9999988	TP
0.9961481	TP
0.9999263	TP
0.99998224	TP
0.9999751	TP
0.99995244	TP
0.99980885	TP
0.99991024	TP
0.99988115	TP
0.9922086	TP
0.9558897	TP
0.8175944	FP
0.95240456	TP
0.9998857	TP
0.9999745	TP
0.99963963	TP
0.99988973	TP
0.9999907	TP
0.99999774	TP
0.9999794	TP
0.99998164	TP
0.99996996	TP
0.9999424	TP
0.9990225	TP
0.99984527	TP
0.99979	TP
0.9999598	TP
0.99984694	TP
0.9998809	TP
0.74173385	TP
0.9994134	TP
0.9944035	TP
0.9996624	TP
0.9770034	TP
0.99111724	TP
0.9503757	TP
0.86151236	TP
0.996965	TP
0.99996376	TP
0.99987245	TP
0.9972174	TP
0.9523504	TP
0.9814113	TP
0.9930911	TP
0.99886924	TP
0.99962807	TP
0.99807215	TP
0.9215247	TP
0.996338	TP
0.984959	TP
0.84431255	TP
0.9992749	TP
0.9994386	TP
0.95967245	TP
0.99562824	TP
0.9907953	TP
0.99309057	TP
0.9989322	TP
0.969516	TP
0.9172986	FP
0.8963414	TP
0.9733045	TP
0.99617285	TP
0.84147197	FP
0.95663184	TP
0.99028534	TP
0.7751548	TP
0.9939604	TP
0.80807054	TP
0.8880276	TP
0.9986696	TP
0.9279794	TP
0.9796255	TP
0.90189993	TP
0.80611193	TP
0.80741733	TP
0.70625377	TP
0.87528473	FP
0.9881004	TP
0.99994576	TP
0.99956864	TP
0.99966884	TP
0.99990857	TP
0.99780697	TP
0.996988	TP
0.9998541	TP
0.99957556	TP
0.99976724	TP
0.9922525	TP
0.999485	TP
0.8689652	TP
0.9946095	FP
0.8468114	TP
0.9795846	TP
0.8501432	FP
0.999931	TP
0.9999993	TP
0.99963	TP
0.9998816	TP
0.99995804	TP
0.8966724	FP
0.99754673	TP
0.9999889	TP
0.9994646	TP
0.9990614	TP
0.7088547	TP
0.9961356	TP
0.99966264	TP
0.9995759	TP
0.9963851	TP
0.999734	TP
0.9990404	TP
0.99844056	TP
0.8998617	TP
0.9891207	TP
0.923738	TP
0.9848011	TP
0.999998	TP
0.9999807	TP
0.999974	TP
0.99995506	TP
0.991578	TP
0.99993706	TP
0.9998758	TP
0.79584885	TP
0.97177243	TP
0.9430427	TP
0.9996927	TP
0.99995947	TP
0.90011215	FP
0.99993825	TP
0.99959546	TP
0.9999958	TP
0.99909186	TP
0.9999722	TP
0.9999814	TP
0.9999685	TP
0.9987452	TP
0.9995129	TP
0.9999902	TP
0.99993145	TP
0.9999919	TP
0.99972314	TP
0.9998952	TP
0.9996062	TP
0.886766	TP
0.9982723	TP
0.8232387	FP
0.99814177	TP
0.8819496	TP
0.86846817	TP
0.97678816	TP
0.9996146	TP
0.99996233	TP
0.9991998	TP
0.99993503	TP
0.99898714	TP
0.9995783	TP
0.9999428	TP
0.9999726	TP
0.99994063	TP
0.9997732	TP
0.9999939	TP
0.994501	TP
0.9967475	TP
0.99963653	TP
0.83260435	TP
0.85262793	TP
0.99866414	TP
0.9996747	TP
0.9943613	TP
0.9648452	TP
0.7794529	TP
0.99841785	TP
0.9831198	TP
0.9480784	TP
0.9999689	TP
0.9955503	TP
0.9964379	TP
0.9914807	TP
0.94234943	TP
0.9679115	TP
0.7479062	TP
0.9994331	TP
0.9959061	TP
0.97995865	FP
0.9455555	TP
0.8010447	TP
0.9888649	TP
0.95195735	TP
0.9889592	TP
0.9894121	TP
0.8640257	TP
0.77660346	FP
0.84811366	FP
0.99972504	TP
0.9994599	TP
0.9998795	TP
0.99904126	TP
0.99800307	TP
0.99513215	TP
0.76531285	TP
0.99601316	TP
0.99580306	TP
0.9794254	TP
0.97794855	TP
0.99643195	TP
0.9766926	TP
0.895465	TP
0.99609756	TP
0.7786857	TP
0.99710613	TP
0.92373264	TP
0.99392396	TP
0.843227	TP
0.92881525	TP
0.99759465	TP
0.72215617	TP
0.88993675	TP
0.7264636	TP
0.99731404	TP
0.9967823	TP
0.8356262	FP
0.74230915	TP
0.9547083	FP
0.80196375	FP
0.99908996	TP
0.82926905	TP
0.7658711	TP
0.98862725	TP
0.7726907	TP
0.90750444	TP
