Timestamp	Speed	Precision	Recall	F1_Score	Ious	Positives	False_Positives	Negatives	Num_Of_Faces	Predicted	Ground_Truth
2022-06-18T15:39:47.373834	327248900	1.0	1.0	1.0	[0.7456176110884631, 0.7276705788740799, 0.5628010374212671, 0.6940298507462687, 0.7146974063400576, 0.8169576059850374]	6	0	0	6	[(529.0, 177.0, 591.0, 239.0), (107.0, 170.0, 170.0, 232.0), (826.0, 108.0, 888.0, 170.0), (252.0, 198.0, 315.0, 260.0), (681.0, 135.0, 743.0, 198.0), (398.0, 218.0, 460.0, 281.0)]	[(684.0, 118.0, 740.0, 197.0), (839.0, 95.0, 895.0, 177.0), (109.0, 151.0, 168.0, 232.0), (255.0, 187.0, 309.0, 266.0), (400.0, 218.0, 452.0, 283.0), (530.0, 162.0, 589.0, 242.0)]
2022-06-18T15:39:47.806835	420229700	1.0	1.0	1.0	[0.7446172248803827, 0.7757100881488737, 0.7288732394366197, 0.6774784200889354, 0.5899234693877551]	5	0	0	5	[(255.0, 136.0, 344.0, 226.0), (763.0, 126.0, 852.0, 216.0), (660.0, 146.0, 735.0, 221.0), (113.0, 188.0, 187.0, 262.0), (478.0, 63.0, 552.0, 138.0)]	[(114.0, 162.0, 184.0, 267.0), (254.0, 117.0, 338.0, 230.0), (472.0, 41.0, 556.0, 153.0), (666.0, 136.0, 736.0, 231.0), (764.0, 112.0, 856.0, 222.0)]
2022-06-18T15:39:48.202837	392161300	1.0	1.0	1.0	[0.6866428705617134]	1	0	0	1	[(404.0, 126.0, 494.0, 216.0)]	[(408.0, 99.0, 496.0, 211.0)]
2022-06-18T15:39:48.979834	767707800	1.0	0.25	0.4	[0.5945327035923859]	1	0	3	4	[(438.0, 171.0, 706.0, 439.0)]	[(430.0, 87.0, 655.0, 461.0), (846.0, 827.0, 986.0, 1038.0), (822.0, 1049.0, 1006.0, 1301.0), (875.0, 640.0, 1021.0, 846.0)]
2022-06-18T15:39:49.239834	244254000	1.0	0.3333333333333333	0.5	[0.7220903676503515, 0.8121362818749339]	2	0	4	8	[(511.0, -19.0, 640.0, 125.0), (225.0, 53.0, 354.0, 182.0)]	[(169.0, 31.0, 208.0, 95.0), (229.0, 44.0, 348.0, 192.0), (471.0, 123.0, 534.0, 215.0), (383.0, 3.0, 439.0, 49.0), (511.0, 0.0, 653.0, 140.0), (981.0, 125.0, 1024.0, 224.0), (0.0, 74.0, 39.0, 123.0), (92.0, 125.0, 117.0, 152.0)]
2022-06-18T15:39:49.695836	450009500	1.0	1.0	1.0	[0.6382978723404256, 0.5497989483451903]	2	0	0	2	[(753.0, 335.0, 842.0, 425.0), (504.0, 245.0, 593.0, 335.0)]	[(766.0, 320.0, 852.0, 431.0), (514.0, 211.0, 608.0, 339.0)]
2022-06-18T15:39:50.485835	784487300	1.0	0.5	0.6666666666666666	[0.603386167146974]	1	0	1	2	[(494.0, 735.0, 569.0, 810.0)]	[(444.0, 210.0, 501.0, 291.0), (492.0, 705.0, 561.0, 817.0)]
2022-06-18T15:39:51.820336	1278842900	1.0	0.6666666666666666	0.8	[0.7824522834016189, 0.7538221970554927, 0.6267496111975117, 0.6622484045164457, 0.6729475100942126, 0.8421989761851769]	6	0	3	27	[(165.0, 2385.0, 255.0, 2475.0), (577.0, 96.0, 652.0, 171.0), (854.0, 2271.0, 916.0, 2333.0), (569.0, 370.0, 643.0, 445.0), (199.0, 2263.0, 242.0, 2306.0), (55.0, 2342.0, 106.0, 2394.0), (354.0, 2326.0, 444.0, 2415.0)]	[(581.0, 83.0, 657.0, 172.0), (586.0, 369.0, 650.0, 441.0), (514.0, 360.0, 570.0, 435.0), (280.0, 208.0, 296.0, 230.0), (355.0, 216.0, 366.0, 232.0), (333.0, 192.0, 347.0, 207.0), (269.0, 195.0, 279.0, 211.0), (833.0, 193.0, 846.0, 208.0), (966.0, 124.0, 1007.0, 175.0), (782.0, 1355.0, 851.0, 1444.0), (722.0, 1378.0, 754.0, 1428.0), (848.0, 2255.0, 906.0, 2333.0), (753.0, 2320.0, 784.0, 2358.0), (591.0, 2297.0, 618.0, 2333.0), (646.0, 2284.0, 672.0, 2320.0), (356.0, 2329.0, 445.0, 2425.0), (168.0, 2373.0, 259.0, 2480.0), (202.0, 2255.0, 239.0, 2309.0), (131.0, 2304.0, 169.0, 2351.0), (57.0, 2334.0, 97.0, 2392.0), (306.0, 2280.0, 332.0, 2311.0), (255.0, 2170.0, 287.0, 2211.0), (323.0, 2166.0, 353.0, 2207.0), (488.0, 1349.0, 500.0, 1360.0), (178.0, 1331.0, 187.0, 1347.0), (179.0, 1310.0, 189.0, 1324.0), (829.0, 212.0, 844.0, 233.0)]
2022-06-18T15:39:52.218336	349935300	1.0	1.0	1.0	[0.7800829875518672, 0.7112375533428165, 0.7860215053763441, 0.6991869918699187, 0.8110344827586207, 0.7929701230228471, 0.806367204535543]	7	0	0	17	[(469.0, 331.0, 521.0, 383.0), (688.0, 378.0, 740.0, 429.0), (568.0, 137.0, 612.0, 180.0), (584.0, 343.0, 636.0, 395.0), (112.0, 310.0, 156.0, 353.0), (775.0, 372.0, 826.0, 424.0), (250.0, 326.0, 302.0, 378.0), (371.0, 329.0, 415.0, 372.0), (825.0, 198.0, 861.0, 234.0), (313.0, 210.0, 349.0, 246.0), (445.0, 194.0, 481.0, 230.0), (769.0, 210.0, 805.0, 246.0), (661.0, 202.0, 697.0, 238.0), (497.0, 190.0, 533.0, 226.0), (249.0, 214.0, 285.0, 250.0), (373.0, 214.0, 409.0, 250.0)]	[(322.0, 216.0, 344.0, 243.0), (381.0, 214.0, 409.0, 247.0), (445.0, 194.0, 474.0, 230.0), (505.0, 193.0, 533.0, 225.0), (372.0, 325.0, 417.0, 375.0), (473.0, 327.0, 520.0, 379.0), (575.0, 138.0, 607.0, 179.0), (665.0, 199.0, 695.0, 234.0), (588.0, 341.0, 631.0, 394.0), (691.0, 374.0, 731.0, 428.0), (741.0, 208.0, 765.0, 245.0), (774.0, 212.0, 801.0, 242.0), (828.0, 195.0, 859.0, 231.0), (778.0, 369.0, 828.0, 421.0), (116.0, 303.0, 160.0, 355.0), (257.0, 214.0, 282.0, 245.0), (253.0, 323.0, 300.0, 374.0)]
2022-06-18T15:39:52.486336	262787800	0.0	0.0	0.0	[]	0	0	0	2	[]	[(29.0, 421.0, 42.0, 441.0), (813.0, 175.0, 841.0, 193.0)]
2022-06-18T15:39:52.795837	292468500	1.0	1.0	1.0	[0.6391675956893348, 0.7348816827344434, 0.4714285714285714, 0.5753424657534246]	4	0	0	7	[(98.0, 132.0, 141.0, 175.0), (592.0, 151.0, 636.0, 194.0), (228.0, 204.0, 271.0, 247.0), (688.0, 170.0, 732.0, 214.0), (458.0, 185.0, 501.0, 228.0), (849.0, 141.0, 901.0, 193.0), (347.0, 175.0, 391.0, 218.0)]	[(347.0, 168.0, 382.0, 218.0), (224.0, 198.0, 262.0, 247.0), (101.0, 117.0, 143.0, 178.0), (467.0, 181.0, 502.0, 233.0), (597.0, 142.0, 636.0, 195.0), (702.0, 159.0, 741.0, 215.0), (859.0, 130.0, 911.0, 193.0)]
2022-06-18T15:39:53.160336	353404800	1.0	1.0	1.0	[0.5922109207708779, 0.6591760299625468, 0.5941358024691358]	3	0	0	5	[(826.0, 55.0, 901.0, 130.0), (233.0, 78.0, 285.0, 130.0), (549.0, 98.0, 592.0, 142.0)]	[(821.0, 35.0, 885.0, 133.0), (544.0, 88.0, 584.0, 144.0), (649.0, 101.0, 678.0, 141.0), (444.0, 105.0, 469.0, 143.0), (230.0, 67.0, 277.0, 132.0)]
2022-06-18T15:39:53.708836	320558100	1.0	0.46153846153846156	0.631578947368421	[0.6534954407294833, 0.7541563494870888, 0.6910405785456006, 0.7530969671080735, 0.7622727272727273, 0.7239534151715454]	6	0	7	83	[(957.0, 487.0, 1000.0, 530.0), (664.0, 502.0, 708.0, 545.0), (818.0, 497.0, 861.0, 540.0), (506.0, 434.0, 549.0, 478.0), (452.0, 510.0, 504.0, 562.0), (45.0, 454.0, 88.0, 497.0), (914.0, 535.0, 957.0, 578.0), (669.0, 276.0, 712.0, 319.0), (129.0, 450.0, 165.0, 486.0), (417.0, 266.0, 453.0, 302.0), (569.0, 350.0, 605.0, 386.0), (109.0, 274.0, 145.0, 310.0), (617.0, 98.0, 653.0, 134.0), (904.0, 449.0, 947.0, 492.0), (329.0, 70.0, 365.0, 106.0), (809.0, 562.0, 861.0, 614.0), (986.0, 108.0, 1029.0, 151.0), (969.0, 290.0, 1005.0, 326.0), (669.0, 10.0, 705.0, 46.0), (50.0, 391.0, 93.0, 434.0)]	[(463.0, 209.0, 502.0, 252.0), (1.0, 331.0, 20.0, 379.0), (45.0, 445.0, 85.0, 504.0), (130.0, 443.0, 168.0, 491.0), (0.0, 460.0, 33.0, 507.0), (57.0, 386.0, 94.0, 434.0), (170.0, 507.0, 211.0, 557.0), (671.0, 272.0, 710.0, 324.0), (163.0, 5.0, 185.0, 40.0), (207.0, 12.0, 231.0, 44.0), (161.0, 143.0, 201.0, 188.0), (213.0, 109.0, 246.0, 151.0), (108.0, 270.0, 145.0, 313.0), (159.0, 273.0, 192.0, 318.0), (50.0, 113.0, 84.0, 166.0), (35.0, 85.0, 73.0, 129.0), (147.0, 230.0, 174.0, 267.0), (220.0, 194.0, 252.0, 232.0), (326.0, 63.0, 361.0, 107.0), (817.0, 274.0, 860.0, 324.0), (824.0, 491.0, 859.0, 542.0), (914.0, 529.0, 955.0, 584.0), (798.0, 3.0, 832.0, 41.0), (604.0, 12.0, 629.0, 32.0), (544.0, 13.0, 568.0, 51.0), (838.0, 344.0, 874.0, 388.0), (797.0, 399.0, 828.0, 447.0), (859.0, 427.0, 900.0, 472.0), (663.0, 489.0, 704.0, 549.0), (546.0, 505.0, 589.0, 551.0), (620.0, 531.0, 650.0, 579.0), (746.0, 562.0, 781.0, 604.0), (815.0, 564.0, 862.0, 623.0), (726.0, 595.0, 757.0, 625.0), (427.0, 476.0, 468.0, 527.0), (188.0, 390.0, 222.0, 428.0), (990.0, 337.0, 1023.0, 379.0), (1002.0, 414.0, 1024.0, 472.0), (992.0, 114.0, 1024.0, 152.0), (195.0, 310.0, 232.0, 351.0), (425.0, 205.0, 451.0, 234.0), (604.0, 182.0, 638.0, 229.0), (665.0, 153.0, 699.0, 197.0), (735.0, 236.0, 775.0, 281.0), (964.0, 489.0, 1000.0, 537.0), (912.0, 452.0, 945.0, 496.0), (882.0, 306.0, 919.0, 355.0), (954.0, 351.0, 995.0, 397.0), (966.0, 281.0, 1005.0, 331.0), (874.0, 171.0, 910.0, 208.0), (938.0, 149.0, 975.0, 189.0), (953.0, 212.0, 993.0, 256.0), (861.0, 241.0, 896.0, 285.0), (262.0, 555.0, 304.0, 606.0), (338.0, 559.0, 376.0, 595.0), (406.0, 582.0, 443.0, 625.0), (457.0, 509.0, 498.0, 564.0), (549.0, 566.0, 593.0, 617.0), (488.0, 384.0, 532.0, 428.0), (511.0, 436.0, 545.0, 480.0), (593.0, 445.0, 636.0, 485.0), (568.0, 340.0, 601.0, 388.0), (590.0, 381.0, 632.0, 432.0), (618.0, 317.0, 652.0, 357.0), (785.0, 83.0, 819.0, 126.0), (675.0, 12.0, 704.0, 49.0), (733.0, 284.0, 768.0, 329.0), (709.0, 322.0, 748.0, 372.0), (557.0, 241.0, 586.0, 284.0), (454.0, 288.0, 492.0, 333.0), (479.0, 255.0, 512.0, 299.0), (418.0, 259.0, 448.0, 305.0), (787.0, 215.0, 829.0, 264.0), (427.0, 65.0, 458.0, 104.0), (471.0, 35.0, 498.0, 77.0), (411.0, 20.0, 441.0, 63.0), (620.0, 93.0, 653.0, 136.0), (670.0, 81.0, 698.0, 120.0), (713.0, 108.0, 745.0, 148.0), (343.0, 0.0, 377.0, 37.0), (48.0, 0.0, 73.0, 10.0), (849.0, 0.0, 875.0, 23.0), (893.0, 0.0, 924.0, 21.0)]
2022-06-18T15:39:54.084336	363532000	1.0	0.4	0.5714285714285715	[0.7070508890251379, 0.7375922800197773]	2	0	3	5	[(737.0, 304.0, 923.0, 490.0), (489.0, 440.0, 712.0, 663.0)]	[(298.0, 152.0, 558.0, 396.0), (142.0, 421.0, 406.0, 656.0), (590.0, 110.0, 778.0, 348.0), (502.0, 408.0, 696.0, 677.0), (728.0, 271.0, 938.0, 504.0)]
2022-06-18T15:39:54.437837	349253000	0.0	0.0	0.0	[]	0	0	1	1	[]	[(265.0, 85.0, 312.0, 140.0)]
2022-06-18T15:39:54.736336	294385000	0.0	0.0	0.0	[0.0, 0.0]	0	2	1	1	[(969.0, 250.0, 1005.0, 286.0), (605.0, 106.0, 641.0, 142.0)]	[(394.0, 185.0, 454.0, 235.0)]
2022-06-18T15:39:55.093836	350945900	0.0	0.0	0.0	[]	0	0	0	3	[]	[(134.0, 127.0, 147.0, 143.0), (273.0, 119.0, 287.0, 139.0), (532.0, 68.0, 547.0, 90.0)]
2022-06-18T15:39:55.630336	531935300	1.0	1.0	1.0	[0.710287679799875]	1	0	0	1	[(204.0, 119.0, 589.0, 504.0)]	[(235.0, 44.0, 600.0, 537.0)]
2022-06-18T15:39:56.040836	350689300	1.0	1.0	1.0	[0.84, 0.7695329550414666]	2	0	0	22	[(645.0, 278.0, 681.0, 314.0), (473.0, 274.0, 509.0, 310.0), (701.0, 274.0, 737.0, 310.0), (223.0, 238.0, 266.0, 281.0), (565.0, 278.0, 601.0, 314.0), (103.0, 242.0, 146.0, 286.0), (381.0, 286.0, 417.0, 322.0), (890.0, 281.0, 933.0, 324.0), (185.0, 214.0, 221.0, 250.0), (813.0, 254.0, 849.0, 290.0), (449.0, 222.0, 485.0, 258.0), (337.0, 218.0, 373.0, 254.0), (773.0, 294.0, 809.0, 330.0), (737.0, 254.0, 773.0, 290.0), (545.0, 246.0, 581.0, 282.0), (609.0, 238.0, 645.0, 274.0)]	[(404.0, 199.0, 426.0, 227.0), (341.0, 213.0, 371.0, 251.0), (328.0, 199.0, 345.0, 220.0), (222.0, 232.0, 265.0, 281.0), (186.0, 209.0, 221.0, 248.0), (99.0, 237.0, 146.0, 283.0), (384.0, 279.0, 418.0, 321.0), (475.0, 267.0, 506.0, 309.0), (451.0, 223.0, 479.0, 260.0), (488.0, 206.0, 509.0, 232.0), (546.0, 207.0, 566.0, 230.0), (565.0, 267.0, 603.0, 316.0), (544.0, 246.0, 570.0, 281.0), (896.0, 283.0, 937.0, 325.0), (777.0, 293.0, 810.0, 328.0), (814.0, 253.0, 846.0, 283.0), (742.0, 253.0, 774.0, 286.0), (704.0, 270.0, 737.0, 309.0), (683.0, 214.0, 708.0, 244.0), (642.0, 220.0, 659.0, 242.0), (615.0, 232.0, 642.0, 269.0), (647.0, 270.0, 680.0, 316.0)]
2022-06-18T15:39:56.397836	340630100	1.0	1.0	1.0	[0.8070500927643784, 0.8488681757656458]	2	0	0	8	[(805.0, 260.0, 868.0, 322.0), (446.0, 291.0, 498.0, 343.0)]	[(448.0, 285.0, 498.0, 342.0), (666.0, 280.0, 699.0, 314.0), (810.0, 253.0, 868.0, 320.0), (787.0, 301.0, 803.0, 324.0), (932.0, 272.0, 972.0, 321.0), (81.0, 361.0, 99.0, 380.0), (979.0, 301.0, 994.0, 315.0), (670.0, 488.0, 710.0, 523.0)]
2022-06-18T15:39:56.798336	393280200	1.0	1.0	1.0	[0.774077407740774]	1	0	0	3	[(592.0, 233.0, 636.0, 276.0), (199.0, 170.0, 242.0, 214.0)]	[(196.0, 165.0, 233.0, 219.0), (422.0, 211.0, 457.0, 259.0), (596.0, 229.0, 637.0, 279.0)]
2022-06-18T15:39:57.127836	325875600	0.0	0.0	0.0	[]	0	0	1	1	[]	[(760.0, 89.0, 820.0, 184.0)]
2022-06-18T15:39:57.512836	379326600	0.0	0.0	0.0	[]	0	0	2	2	[]	[(242.0, 140.0, 294.0, 208.0), (662.0, 80.0, 720.0, 149.0)]
2022-06-18T15:39:57.949338	429062000	1.0	0.6666666666666666	0.8	[0.7149767441860465, 0.4117114397826743]	2	0	1	3	[(605.0, 59.0, 667.0, 122.0), (778.0, 46.0, 840.0, 108.0)]	[(274.0, 76.0, 378.0, 254.0), (602.0, 39.0, 666.0, 122.0), (796.0, 22.0, 854.0, 117.0)]
2022-06-18T15:39:58.314336	359189800	0.0	0.0	0.0	[]	0	0	0	2	[]	[(593.0, 248.0, 613.0, 275.0), (664.0, 247.0, 690.0, 282.0)]
2022-06-18T15:39:59.113337	794756500	1.0	1.0	1.0	[0.4545553618134263]	1	0	0	1	[(497.0, 182.0, 626.0, 311.0)]	[(529.0, 120.0, 646.0, 320.0)]
2022-06-18T15:39:59.904836	784632400	1.0	0.5	0.6666666666666666	[0.631833793142278]	1	0	1	2	[(469.0, 304.0, 655.0, 490.0)]	[(474.0, 221.0, 663.0, 498.0), (174.0, 456.0, 267.0, 573.0)]
2022-06-18T15:40:00.302838	393700200	1.0	1.0	1.0	[0.6456629575010056]	1	0	0	1	[(339.0, 82.0, 468.0, 211.0)]	[(356.0, 42.0, 472.0, 216.0)]
2022-06-18T15:40:00.656838	350181400	0.0	0.0	0.0	[]	0	0	0	1	[]	[(297.0, 319.0, 314.0, 340.0)]
2022-06-18T15:40:00.897336	236609600	1.0	1.0	1.0	[0.7526182164392257]	1	0	0	1	[(132.0, 253.0, 287.0, 408.0)]	[(134.0, 228.0, 290.0, 428.0)]
2022-06-18T15:40:01.254337	353033600	1.0	1.0	1.0	[0.6051708263866424]	1	0	0	1	[(205.0, 170.0, 526.0, 491.0)]	[(262.0, 97.0, 502.0, 474.0)]
2022-06-18T15:40:01.799336	540411800	1.0	1.0	1.0	[0.6565225483939587]	1	0	0	1	[(194.0, 246.0, 656.0, 708.0)]	[(300.0, 271.0, 639.0, 744.0)]
2022-06-18T15:40:02.208836	392715000	0.0	0.0	0.0	[]	0	0	0	9	[(569.0, 178.0, 605.0, 214.0)]	[(960.0, 274.0, 1005.0, 315.0), (784.0, 82.0, 798.0, 99.0), (568.0, 168.0, 602.0, 217.0), (567.0, 93.0, 588.0, 119.0), (431.0, 135.0, 459.0, 168.0), (288.0, 153.0, 321.0, 186.0), (318.0, 94.0, 326.0, 102.0), (41.0, 135.0, 63.0, 153.0), (306.0, 141.0, 331.0, 174.0)]
2022-06-18T15:40:03.032834	819544700	0.0	0.0	0.0	[]	0	0	1	1	[]	[(490.0, 470.0, 615.0, 649.0)]
2022-06-18T15:40:03.386835	349818700	0.0	0.0	0.0	[]	0	0	1	1	[]	[(252.0, 84.0, 718.0, 340.0)]
2022-06-18T15:40:04.062334	629415700	1.0	0.3333333333333333	0.5	[0.826486013986014]	1	0	2	28	[(550.0, 481.0, 612.0, 543.0), (357.0, 402.0, 393.0, 438.0)]	[(984.0, 375.0, 1019.0, 418.0), (803.0, 555.0, 941.0, 738.0), (550.0, 474.0, 611.0, 548.0), (314.0, 403.0, 358.0, 525.0), (392.0, 394.0, 410.0, 422.0), (360.0, 405.0, 385.0, 436.0), (415.0, 421.0, 428.0, 436.0), (115.0, 448.0, 150.0, 484.0), (70.0, 471.0, 110.0, 516.0), (18.0, 445.0, 45.0, 487.0), (93.0, 424.0, 113.0, 449.0), (208.0, 378.0, 215.0, 386.0), (198.0, 379.0, 206.0, 389.0), (187.0, 379.0, 195.0, 386.0), (76.0, 543.0, 90.0, 560.0), (95.0, 549.0, 109.0, 570.0), (114.0, 556.0, 127.0, 572.0), (57.0, 560.0, 72.0, 575.0), (7.0, 413.0, 16.0, 426.0), (65.0, 421.0, 79.0, 436.0), (657.0, 299.0, 669.0, 313.0), (640.0, 295.0, 652.0, 309.0), (624.0, 289.0, 637.0, 303.0), (609.0, 303.0, 621.0, 316.0), (153.0, 424.0, 167.0, 440.0), (130.0, 424.0, 140.0, 436.0), (384.0, 371.0, 389.0, 378.0), (394.0, 372.0, 401.0, 380.0)]
2022-06-18T15:40:04.436834	349907900	1.0	0.375	0.5454545454545454	[0.8140065146579805, 0.7829983046742552, 0.5281437125748503]	3	0	5	13	[(124.0, 188.0, 175.0, 239.0), (577.0, 239.0, 640.0, 301.0), (360.0, 222.0, 412.0, 274.0)]	[(903.0, 277.0, 936.0, 323.0), (735.0, 248.0, 787.0, 312.0), (576.0, 236.0, 630.0, 300.0), (473.0, 283.0, 514.0, 326.0), (376.0, 221.0, 424.0, 271.0), (459.0, 251.0, 492.0, 285.0), (345.0, 263.0, 374.0, 301.0), (207.0, 238.0, 251.0, 279.0), (120.0, 184.0, 173.0, 240.0), (12.0, 162.0, 64.0, 226.0), (434.0, 23.0, 504.0, 116.0), (184.0, 0.0, 275.0, 116.0), (0.0, 0.0, 61.0, 77.0)]
2022-06-18T15:40:04.806334	359942100	0.0	0.0	0.0	[]	0	0	0	5	[]	[(230.0, 479.0, 247.0, 499.0), (168.0, 461.0, 186.0, 480.0), (153.0, 437.0, 171.0, 458.0), (74.0, 447.0, 91.0, 466.0), (75.0, 392.0, 84.0, 403.0)]
2022-06-18T15:40:05.605834	789226900	1.0	0.75	0.8571428571428571	[0.6847454111790936, 0.8252390347548946, 0.7117733268197362]	3	0	1	4	[(242.0, 180.0, 428.0, 366.0), (648.0, 202.0, 803.0, 356.0), (408.0, 270.0, 562.0, 425.0)]	[(256.0, 165.0, 398.0, 379.0), (398.0, 259.0, 549.0, 449.0), (533.0, 199.0, 650.0, 325.0), (632.0, 201.0, 798.0, 347.0)]
2022-06-18T15:40:05.880834	270998800	0.0	0.0	0.0	[]	0	0	1	1	[]	[(224.0, 0.0, 340.0, 177.0)]
2022-06-18T15:40:06.099836	179365400	0.0	0.0	0.0	[]	0	0	0	22	[(193.0, 66.0, 229.0, 102.0), (309.0, 26.0, 345.0, 62.0), (777.0, 42.0, 813.0, 78.0), (633.0, 38.0, 669.0, 74.0)]	[(197.0, 62.0, 223.0, 97.0), (255.0, 47.0, 280.0, 81.0), (313.0, 24.0, 340.0, 60.0), (345.0, 62.0, 369.0, 90.0), (390.0, 36.0, 418.0, 65.0), (440.0, 51.0, 465.0, 81.0), (467.0, 42.0, 488.0, 67.0), (488.0, 49.0, 506.0, 71.0), (524.0, 37.0, 549.0, 69.0), (583.0, 34.0, 606.0, 63.0), (635.0, 39.0, 661.0, 69.0), (667.0, 39.0, 692.0, 71.0), (779.0, 44.0, 804.0, 78.0), (810.0, 22.0, 833.0, 53.0), (938.0, 30.0, 961.0, 60.0), (963.0, 33.0, 982.0, 60.0), (65.0, 125.0, 92.0, 157.0), (8.0, 49.0, 33.0, 81.0), (51.0, 78.0, 75.0, 107.0), (125.0, 46.0, 148.0, 72.0), (153.0, 58.0, 177.0, 92.0), (174.0, 44.0, 197.0, 74.0)]
2022-06-18T15:40:06.454336	350722300	0.0	0.0	0.0	[]	0	0	1	1	[]	[(458.0, 120.0, 536.0, 222.0)]
2022-06-18T15:40:06.805336	346519100	1.0	1.0	1.0	[0.7659949992645977]	1	0	0	1	[(428.0, 201.0, 613.0, 387.0)]	[(440.0, 179.0, 608.0, 403.0)]
2022-06-18T15:40:07.174834	348824900	0.0	0.0	0.0	[]	0	0	0	13	[]	[(727.0, 176.0, 738.0, 192.0), (672.0, 159.0, 682.0, 176.0), (442.0, 130.0, 479.0, 175.0), (542.0, 116.0, 563.0, 147.0), (787.0, 152.0, 801.0, 170.0), (814.0, 163.0, 825.0, 178.0), (853.0, 172.0, 865.0, 189.0), (168.0, 156.0, 178.0, 170.0), (223.0, 129.0, 237.0, 149.0), (344.0, 151.0, 354.0, 168.0), (330.0, 125.0, 341.0, 147.0), (125.0, 142.0, 139.0, 159.0), (195.0, 147.0, 201.0, 156.0)]
2022-06-18T15:40:07.538835	353560500	1.0	0.5	0.6666666666666666	[0.752017937219731]	1	0	1	5	[(804.0, 161.0, 847.0, 204.0), (665.0, 202.0, 701.0, 238.0)]	[(236.0, 186.0, 272.0, 236.0), (382.0, 174.0, 420.0, 225.0), (528.0, 211.0, 572.0, 261.0), (659.0, 196.0, 702.0, 238.0), (808.0, 158.0, 850.0, 207.0)]
2022-06-18T15:40:07.941837	392574600	1.0	1.0	1.0	[0.680580401510634, 0.6026785714285714, 0.5328947368421053, 0.7534210176697224]	4	0	0	4	[(474.0, 140.0, 581.0, 247.0), (364.0, 295.0, 454.0, 385.0), (563.0, 285.0, 653.0, 375.0), (712.0, 283.0, 820.0, 390.0)]	[(362.0, 262.0, 458.0, 402.0), (472.0, 114.0, 570.0, 256.0), (554.0, 244.0, 654.0, 396.0), (714.0, 250.0, 820.0, 390.0)]
2022-06-18T15:40:08.422837	473135700	1.0	1.0	1.0	[0.6894155051942771, 0.6254871395167576, 0.6628158844765343]	3	0	0	3	[(803.0, 81.0, 958.0, 236.0), (175.0, 92.0, 282.0, 199.0), (342.0, 116.0, 450.0, 223.0)]	[(168.0, 44.0, 284.0, 197.0), (334.0, 84.0, 454.0, 218.0), (828.0, 57.0, 954.0, 229.0)]
2022-06-18T15:40:08.862334	408087500	1.0	0.3333333333333333	0.5	[0.5709908069458631, 0.7194337194337195, 0.7592592592592593]	3	0	6	16	[(26.0, 166.0, 69.0, 209.0), (-15.0, 308.0, 43.0, 360.0), (108.0, 391.0, 151.0, 434.0), (423.0, 337.0, 475.0, 389.0), (554.0, 353.0, 597.0, 396.0)]	[(32.0, 161.0, 69.0, 212.0), (0.0, 299.0, 49.0, 363.0), (107.0, 322.0, 129.0, 365.0), (133.0, 299.0, 177.0, 350.0), (245.0, 344.0, 286.0, 396.0), (330.0, 310.0, 371.0, 363.0), (390.0, 220.0, 428.0, 266.0), (432.0, 336.0, 476.0, 396.0), (556.0, 345.0, 599.0, 397.0), (663.0, 312.0, 705.0, 357.0), (735.0, 143.0, 778.0, 193.0), (794.0, 284.0, 847.0, 338.0), (747.0, 336.0, 786.0, 392.0), (1001.0, 334.0, 1024.0, 404.0), (955.0, 336.0, 984.0, 386.0), (958.0, 379.0, 987.0, 431.0)]
2022-06-18T15:40:09.229334	348762400	1.0	0.125	0.2222222222222222	[0.5248420693187639]	1	0	7	10	[(411.0, 384.0, 474.0, 446.0), (69.0, 449.0, 112.0, 492.0)]	[(0.0, 413.0, 31.0, 471.0), (65.0, 445.0, 104.0, 491.0), (77.0, 449.0, 123.0, 502.0), (152.0, 450.0, 200.0, 498.0), (240.0, 417.0, 300.0, 477.0), (369.0, 399.0, 419.0, 466.0), (421.0, 388.0, 488.0, 463.0), (645.0, 292.0, 714.0, 375.0), (788.0, 333.0, 879.0, 423.0), (969.0, 388.0, 1024.0, 461.0)]
2022-06-18T15:40:09.631334	376405300	1.0	0.8	0.888888888888889	[0.7131901840490797, 0.7422262280306444, 0.712742980561555, 0.6974082800403905, 0.7460890493381468, 0.7120253164556962, 0.775635407537248, 0.5025773195876289]	8	0	2	11	[(826.0, 288.0, 888.0, 350.0), (792.0, 25.0, 854.0, 87.0), (718.0, 221.0, 793.0, 296.0), (610.0, 155.0, 685.0, 229.0), (259.0, 198.0, 322.0, 260.0), (30.0, 96.0, 104.0, 171.0), (246.0, 108.0, 308.0, 170.0), (440.0, 170.0, 492.0, 222.0)]	[(44.0, 95.0, 106.0, 180.0), (247.0, 96.0, 307.0, 167.0), (260.0, 185.0, 320.0, 265.0), (447.0, 157.0, 505.0, 231.0), (629.0, 153.0, 685.0, 234.0), (701.0, 167.0, 750.0, 245.0), (720.0, 206.0, 786.0, 301.0), (821.0, 272.0, 888.0, 348.0), (800.0, 14.0, 854.0, 86.0), (25.0, 37.0, 74.0, 95.0), (2.0, 0.0, 55.0, 30.0)]
2022-06-18T15:40:10.434334	798482500	1.0	1.0	1.0	[0.601139255847776]	1	0	0	1	[(428.0, 118.0, 613.0, 304.0)]	[(420.0, 57.0, 588.0, 324.0)]
